track_name,artist_name,playcount,listeners,url,image_url
Si Esruviésemos Juntos,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Si+Esruvi%C3%A9semos+Juntos,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY - DIME SI TE ACUERDAS (Video Oficial)(MP3_70K),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+-+DIME+SI+TE+ACUERDAS+(Video+Oficial)(MP3_70K),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Moscow Mule/J. Balvin, Rauw Alejandro, Feid",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule%2FJ.+Balvin,+Rauw+Alejandro,+Feid",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
31. Yonaguni [Explicit],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/31.+Yonaguni+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
El Mundo Es MÃ­o,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/El+Mundo+Es+M%C3%83%C2%ADo,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
03 - Me Porto Bonito.flac/Bad Bunny - Un Verano Sin Ti,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/03+-+Me+Porto+Bonito.flac%2FBad+Bunny+-+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Diles En Vivo,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Diles+En+Vivo,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bichiyal (feat. Yariah),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Bichiyal+(feat.+Yariah),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Before They Were Famous | UPDATED BIOGRAPHY,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Before+They+Were+Famous+%7C+UPDATED+BIOGRAPHY,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Animo Animo Animo En Dembow Dakhemcy Ft Francesca La Voz Del Futuro ESTRENO MUNDIAL 2013,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Animo+Animo+Animo+En+Dembow+Dakhemcy+Ft+Francesca+La+Voz+Del+Futuro+ESTRENO+MUNDIAL+2013,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"X100Pre Tour Madison Square Garden, New York, NY Sat, Apr 27 2019",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/X100Pre+Tour+Madison+Square+Garden,+New+York,+NY+Sat,+Apr+27+2019",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Loca - Remix,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Loca+-+Remix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tarot (feat. Tarot),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Tarot+(feat.+Tarot),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La jumpa feat. Arcangel,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/La+jumpa+feat.+Arcangel,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Dificil (DJ Ronald Hype Intro) (Dirty),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/La+Dificil+(DJ+Ronald+Hype+Intro)+(Dirty),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"YHLQMDLG"" REACCION ALBUM COMPLETO 5/10",Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/YHLQMDLG%22+REACCION+ALBUM+COMPLETO+5%2F10,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Pero Ya No.,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Pero+Ya+No.,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
la difficil,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/la+difficil,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ozuna x Arcángel x Cosculluela x Brytiago - Me Ama Me Odia (Video Oficial),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Ozuna+x+Arc%C3%A1ngel+x+Cosculluela+x+Brytiago+-+Me+Ama+Me+Odia+(Video+Oficial),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Amantes De Una Noche (Featuring Natti Natasha),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Amantes+De+Una+Noche+(Featuring+Natti+Natasha),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Apagon [DJ Ronald Intro Mashup] [Dirty],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Apagon+%5BDJ+Ronald+Intro+Mashup%5D+%5BDirty%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni [Clean],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+%5BClean%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
A Tu Merced (AutoPlay),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/A+Tu+Merced+(AutoPlay),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
5. Tití Me Preguntó,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/5.+Tit%C3%AD+Me+Pregunt%C3%B3,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo Perreo Sola (Dirty),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Yo+Perreo+Sola+(Dirty),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Amantes una Noche En vivo en Paraguay  #LicPY feat Nati Natasha,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Amantes+una+Noche+En+vivo+en+Paraguay++%23LicPY+feat+Nati+Natasha,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Cuando Perriabas.,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Cuando+Perriabas.,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dákiti | mix: Rayco Knoxx & Izaax Remix Intro Clean,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/D%C3%A1kiti+%7C+mix:+Rayco+Knoxx+&+Izaax+Remix+Intro+Clean,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
19 Hablamos Mañana,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/19+Hablamos+Ma%C3%B1ana,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Enrique Iglesias feat. Bad Bunny - El Bano,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Enrique+Iglesias+feat.+Bad+Bunny+-+El+Bano,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Aguacero (8D Audio),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Aguacero+(8D+Audio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Anuel AA es mejor que yo,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Anuel+AA+es+mejor+que+yo,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Neverita (Layout) by: Me | Geometry Dash,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Neverita+(Layout)+by:+Me+%7C+Geometry+Dash,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
(Lyrics / Letra) Diles,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/(Lyrics+%2F+Letra)+Diles,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Moscow Mule (Clean Edit),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule+(Clean+Edit),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Neverita Medellin,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Neverita+Medellin,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Łączę się…,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/%C5%81%C4%85cz%C4%99+si%C4%99%E2%80%A6,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni (Video Oficial) Themaxready,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+(Video+Oficial)+Themaxready,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DÃÂKITI,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/D%C3%83%C2%83%C3%82%C2%81KITI,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Diles - Ft. Ozuna, Farruko, Arcangel, Ñengo Flow",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Diles+-+Ft.+Ozuna,+Farruko,+Arcangel,+%C3%91engo+Flow",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Otro Atardecer  (feat. The Marias),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer++(feat.+The+Marias),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Fui de Vacaiones,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Me+Fui+de+Vacaiones,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
COMPOSITOR DEL AÑO (Fuck 2020),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/COMPOSITOR+DEL+A%C3%91O+(Fuck+2020),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Billboard Hot 100 Chart History,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Billboard+Hot+100+Chart+History,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Blockia [Feat Farruko],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Blockia+%5BFeat+Farruko%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"EL ULTIMO TOUR DEL MUNDO"" REACCION ALBUM COMPLETO 7.5/10",Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/EL+ULTIMO+TOUR+DEL+MUNDO%22+REACCION+ALBUM+COMPLETO+7.5%2F10,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Efecto | Un Verano Sin Ti,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Efecto+%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"P FKN R [feat. Kendo Kaponi, & Arcangel]",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/P+FKN+R+%5Bfeat.+Kendo+Kaponi,+&+Arcangel%5D",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo Perreo Sola (BPM Supreme Jump Off Edit) (Clean),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Yo+Perreo+Sola+(BPM+Supreme+Jump+Off+Edit)+(Clean),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Estamos Cabrón Ft. Robby,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Estamos+Cabr%C3%B3n+Ft.+Robby,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni Lyrics English Translation - Spanish and English Dual Lyrics  - Subtitles,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+Lyrics+English+Translation+-+Spanish+and+English+Dual+Lyrics++-+Subtitles,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
92. Moscow Mule [Explicit],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/92.+Moscow+Mule+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Efecto (Letra/Lyrics) | Un Verano Sin Ti,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Efecto+(Letra%2FLyrics)+%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tití Me Preguntó (Official Video)  Un Verano Sin Ti,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Tit%C3%AD+Me+Pregunt%C3%B3+(Official+Video)++Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Porto Bonito (Featuring Chencho),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito+(Featuring+Chencho),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
RLNDT.,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/RLNDT.,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tití Me Preguntó (Los Padres Edit),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Tit%C3%AD+Me+Pregunt%C3%B3+(Los+Padres+Edit),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
44798,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/44798,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Porto Bonito w Chencho Corleone,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito+w+Chencho+Corleone,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
6 Rings (Kobe Tribute),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/6+Rings+(Kobe+Tribute),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ni Bien Ni Mal [1csf],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Ni+Bien+Ni+Mal+%5B1csf%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎El Apagón,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8EEl+Apag%C3%B3n,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎Neverita,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8ENeverita,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Verano Sin Ti Lyrics English Translation - Dual Lyrics English and Spanish,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Un+Verano+Sin+Ti+Lyrics+English+Translation+-+Dual+Lyrics+English+and+Spanish,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
200 Mph feat Diplo & Nitti Gritti,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/200+Mph+feat+Diplo+&+Nitti+Gritti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
the mudaste,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/the+mudaste,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Hablamos Mañana (Ft.Duki & Pablo Chill-E),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Hablamos+Ma%C3%B1ana+(Ft.Duki+&+Pablo+Chill-E),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Panamera [Remix] (con Quimico Ultra Mega, Black Jonas Point, Arcangel y Almighty)",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Panamera+%5BRemix%5D+(con+Quimico+Ultra+Mega,+Black+Jonas+Point,+Arcangel+y+Almighty)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
UN COCO (ST7V MOOMBAHTON EDIT),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/UN+COCO+(ST7V+MOOMBAHTON+EDIT),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
P FKN R (ft. Kendo Kaponi and Arcángel),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/P+FKN+R+(ft.+Kendo+Kaponi+and+Arc%C3%A1ngel),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni Video Oficial,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+Video+Oficial,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Corriente [Feat. Tony Dize],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/La+Corriente+%5BFeat.+Tony+Dize%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
P FKN R (with. Kendo Kaponi & Arcángel),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/P+FKN+R+(with.+Kendo+Kaponi+&+Arc%C3%A1ngel),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Safaera (con Jowell y Randy, Ñengo Flow)",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Safaera+(con+Jowell+y+Randy,+%C3%91engo+Flow)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
LA NOCHE DE ANOCHE  (part. Rosalía),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/LA+NOCHE+DE+ANOCHE++(part.+Rosal%C3%ADa),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Amigos Y Enemigos Remix (By Jgalvez),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Amigos+Y+Enemigos+Remix+(By+Jgalvez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - Tu no mete cabra (Slowed Bass Boosted) (World Music),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+Tu+no+mete+cabra+(Slowed+Bass+Boosted)+(World+Music),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ojitos Lindos (Intro Outro Dave Aguilar) 80 BPM,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Ojitos+Lindos+(Intro+Outro+Dave+Aguilar)+80+BPM,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"ANTES DA FAMA, NAMORO, CARREIRA DE ATOR, CURIOSIDADES INUSITADAS | Foquinha FBI",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/ANTES+DA+FAMA,+NAMORO,+CARREIRA+DE+ATOR,+CURIOSIDADES+INUSITADAS+%7C+Foquinha+FBI",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Panamera RMX [Feat Quimicoultramega, Black Jonas Point, Almighty & Arcangel]",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Panamera+RMX+%5BFeat+Quimicoultramega,+Black+Jonas+Point,+Almighty+&+Arcangel%5D",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Está Cabrón Ser Yo.,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Est%C3%A1+Cabr%C3%B3n+Ser+Yo.,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎Un Coco,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8EUn+Coco,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Mia (RMX) [Feat Drake, Sean Paul]",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Mia+(RMX)+%5BFeat+Drake,+Sean+Paul%5D",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tarot w Jhay Cortez,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Tarot+w+Jhay+Cortez,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tití Me Preguntó (Chief Hoppa Tech Room Remix),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Tit%C3%AD+Me+Pregunt%C3%B3+(Chief+Hoppa+Tech+Room+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Titi Me Pregunto /2022.05/,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Titi+Me+Pregunto+%2F2022.05%2F,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Noche de Anoche ft  Rosalía Live,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/La+Noche+de+Anoche+ft++Rosal%C3%ADa+Live,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Moscow Mule (Bassad Future Riddim Bootleg) (CLIP),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule+(Bassad+Future+Riddim+Bootleg)+(CLIP),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tagilatelle Santeria,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Tagilatelle+Santeria,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Moscow Mule (Intro - Dirty) 100,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule+(Intro+-+Dirty)+100,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Los Chicos No Lloran FEAT. LOS SHAINS,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Los+Chicos+No+Lloran+FEAT.+LOS+SHAINS,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Eladio Carrión, Bad Bunny - Kemba Walker",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Eladio+Carri%C3%B3n,+Bad+Bunny+-+Kemba+Walker",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Robot Lullaby (feat. Bad Bunny),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Robot+Lullaby+(feat.+Bad+Bunny),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
P FKN R(feat. Kendo Kaponi & Arcángel),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/P+FKN+R(feat.+Kendo+Kaponi+&+Arc%C3%A1ngel),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
CÓMO SE SIENTE (Remix) [Con Jhay Cortez],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/C%C3%93MO+SE+SIENTE+(Remix)+%5BCon+Jhay+Cortez%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Sensualidad (El Boy Lite Feet Version),Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Sensualidad+(El+Boy+Lite+Feet+Version),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soy Peor *FAST*,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+%2AFAST%2A,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dos Mil 16 ◖◗,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Dos+Mil+16+%E2%97%96%E2%97%97,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Amorfoda (Zulu Garcia Redrum) Clean,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Amorfoda+(Zulu+Garcia+Redrum)+Clean,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Nadie Cree En Ti Ft. Ñengo Flow, Pusho & Luigi 21",Bad Bunny,1,1,"https://www.last.fm/music/Bad+Bunny/_/Nadie+Cree+En+Ti+Ft.+%C3%91engo+Flow,+Pusho+&+Luigi+21",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Haters - Remix,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Haters+-+Remix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Que Malo [feat. Nengo Flow],Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/Que+Malo+%5Bfeat.+Nengo+Flow%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
te mudastete mudaste,Bad Bunny,1,1,https://www.last.fm/music/Bad+Bunny/_/te+mudastete+mudaste,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
